Install_Dates,campaign_id,Country,installs,spends
2020-04-20,22083,FR,2.0,3.29
2020-04-16,90619,DE,36.0,48.73
2020-05-14,791631,US,37.0,35.26
2020-04-29,93101,KR,10.0,0.58
2020-05-13,787274,DE,136.0,58.1
2020-05-07,787935,GE,147.0,11.33
2020-05-10,794235,YE,5.0,0.02
2020-04-08,95040,UA,167.0,29.45
2020-05-15,803255,UA,2.0,0.5
2020-04-04,160483,JP,7.0,7.49
2020-04-30,794235,JO,8.0,0.04
2020-04-23,19115,CZ,6.0,1.94
2020-04-23,786995,CH,25.0,22.62
2020-04-19,19115,RO,17.0,3.2
2020-04-29,794235,VE,30.0,0.15
2020-04-10,786843,BY,315.0,15.59
2020-04-15,90375,CH,4.0,12.1
2020-05-06,792410,UZ,600.0,15.05
2020-05-07,22083,RU,129.0,47.17
2020-04-23,22083,TW,3.0,3.17
2020-05-14,159854,UK,71.0,37.73
2020-04-10,790678,TW,24.0,10.11
2020-04-30,22083,CA,6.0,10.31
2020-04-11,90039,BE,0.0,0.41
2020-04-14,790592,SK,86.0,16.38
2020-05-14,794235,RS,25.0,0.22
2020-04-25,22083,US,45.0,43.88
2020-04-29,19115,ES,40.0,6.64
2020-04-18,791542,UK,144.0,54.81
2020-04-18,790629,SK,1.0,0.06
2020-04-28,19115,FI,1.0,0.29
2020-04-22,794235,SV,3.0,0.02
2020-04-23,19115,NO,1.0,0.29
2020-04-26,90619,DK,3.0,2.72
2020-03-26,161666,IT,24.0,1.92
2020-04-14,788298,IT,207.0,30.77
2020-03-26,789602,RU,0.0,201.3689
2020-04-28,789292,PL,489.0,107.15
2020-04-09,89985,BE,18.0,16.41
2020-04-04,789050,NZ,11.0,1.65
2020-05-08,790778,UA,420.0,50.35
2020-04-04,786627,BR,7.0,0.56
2020-03-22,789083,PH,17.0,0.36
2020-03-28,93355,LT,1.0,0.01
2020-04-16,161569,US,47.0,37.42
2020-04-21,790424,RU,4.0,0.7
2020-05-06,19115,UA,41.0,6.31
2020-04-27,19115,JP,1.0,0.7
2020-03-28,91872,FR,11.0,10.6
2020-03-19,19115,HK,2.0,0.58
2020-05-18,794235,MA,33.0,0.27
2020-04-04,90619,AT,3.0,3.13
2020-05-03,794235,EG,19.0,0.1
2020-04-17,787687,DK,9.0,4.5
2020-05-15,794235,CD,2.0,0.02
2020-03-25,787456,DE,7.0,0.6
2020-04-23,92708,JP,14.0,25.26
2020-05-16,22083,DE,1.0,8.67
2020-05-18,794235,AZ,11.0,0.09
2020-05-01,789470,PL,1.0,0.1
2020-04-10,788408,IT,70.0,6.26
2020-04-21,794235,BA,3.0,0.01
2020-04-04,787598,DE,6.0,0.91
2020-05-04,794235,KH,4.0,0.02
2020-04-29,95659,US,28.0,63.07
2020-04-21,794235,CO,2.0,0.01
2020-05-16,794235,MK,9.0,0.06
2020-04-19,788248,IN,0.0,8.93
2020-05-04,19115,UK,6.0,7.04
2020-04-06,93295,KZ,4.0,1.62
2020-05-04,22083,CH,0.0,0.57
2020-04-24,94342,SE,9.0,16.74
2020-05-15,794235,BJ,4.0,0.02
2020-04-25,93399,NL,26.0,20.63
2020-05-11,786429,AT,2.0,0.73
2020-05-05,94033,UN,0.0,0.25
2020-05-13,94157,QA,6.0,4.62
2020-04-25,160483,KR,15.0,16.51
2020-03-27,158583,UK,1.0,0.33
2020-05-12,794235,PE,2.0,0.02
2020-03-19,19115,IE,1.0,1.13
2020-04-05,93619,NO,0.0,0.07
2020-04-24,791300,UA,3.0,0.12
2020-05-01,787112,CL,209.0,23.93
2020-04-26,22083,CH,1.0,1.54
2020-04-26,19115,UK,7.0,5.48
2020-05-11,803115,DE,6.0,3.13
2020-05-05,95659,US,27.0,64.26
2020-05-13,794235,CO,36.0,0.22
2020-04-22,794235,MK,2.0,0.01
2020-04-19,98067,US,6.0,0.56
2020-05-10,787112,CL,28.0,3.65
2020-04-21,94157,QA,0.0,4.17
2020-05-17,160483,KR,56.0,98.11
2020-04-12,19115,IE,5.0,1.65
2020-04-29,94033,UN,0.0,0.28
2020-04-24,794235,MA,11.0,0.04
2020-03-27,90619,AT,19.0,14.55
2020-04-27,794235,EG,34.0,0.16
2020-04-28,19115,UA,76.0,18.93
2020-05-03,19115,JP,1.0,0.57
2020-04-07,91872,FR,43.0,35.16
2020-04-16,790575,SE,1.0,0.16
2020-03-23,161569,US,19.0,11.23
2020-04-14,92551,IE,1.0,2.08
2020-05-13,794235,BA,17.0,0.13
2020-03-26,158583,JP,2.0,1.25
2020-04-02,787456,DE,1.0,0.09
2020-04-22,22083,DE,12.0,9.08
2020-04-05,787481,DE,125.0,45.32
2020-04-20,794235,RS,3.0,0.01
2020-03-20,791913,US,0.0,6.6381
2020-03-21,19115,KR,28.0,42.75
2020-04-20,159854,UK,21.0,8.85
2020-05-07,22083,CA,11.0,4.86
2020-04-13,789909,RU,331.0,51.11
2020-04-30,22083,RU,407.0,158.69
2020-04-18,793773,DO,0.0,0.02
2020-04-18,793773,HT,0.0,0.02
2020-03-22,787088,CH,3.0,0.48
2020-05-15,22083,TW,4.0,3.41
2020-04-23,94692,UA,107.0,38.89
2020-05-06,789292,PL,10.0,3.13
2020-05-15,160696,PL,209.0,48.58
2020-04-30,790778,UA,538.0,76.54
2020-03-27,786627,BR,228.0,21.11
2020-05-06,19115,FI,7.0,2.84
2020-05-11,792410,PH,25.0,0.48
2020-03-28,19115,SE,1.0,0.19
2020-05-16,794235,SV,13.0,0.1
2020-05-15,19115,NO,2.0,1.33
2020-05-04,90619,DK,1.0,0.21
2020-05-12,791542,UK,47.0,18.34
2020-03-27,788563,KR,4.0,0.76
2020-05-17,22083,US,3.0,37.71
2020-05-05,19115,ES,21.0,4.95
2020-04-04,791179,UA,57.0,14.74
2020-03-23,90619,DE,183.0,174.18
2020-04-20,791631,US,68.0,59.55
2020-03-30,94692,UN,0.0,0.17
2020-05-05,93101,KR,16.0,1.22
2020-04-21,787274,DE,50.0,42.61
2020-04-30,787935,GE,204.0,15.57
2020-04-17,791872,US,6.0,9.18
2020-05-01,794235,YE,2.0,0.02
2020-05-14,22083,FR,11.0,7.61
2020-04-20,89917,AU,7.0,16.11
2020-04-28,792410,UZ,603.0,14.76
2020-05-15,19115,CZ,11.0,3.16
2020-05-15,786995,CH,4.0,3.22
2020-05-11,19115,RO,11.0,2.28
2020-05-05,794235,VE,31.0,0.15
2020-04-25,794235,AR,1.0,0.01
2020-03-27,160483,JP,1.0,0.47
2020-05-07,794235,JO,17.0,0.09
2020-03-23,161666,PL,32.0,2.72
2020-05-14,794235,BI,0.0,0.01
2020-04-06,788709,KZ,148.0,25.12
2020-03-19,792192,UZ,21.0,0.21
2020-04-23,159253,DE,9.0,3.42
2020-03-18,94578,SK,11.0,0.47
2020-05-01,19115,HU,13.0,2.78
2020-05-17,794235,SN,5.0,0.04
2020-04-21,794235,SO,3.0,0.02
2020-05-18,794235,PT,2.0,0.02
2020-05-16,22083,UK,1.0,12.48
2020-03-21,19115,IT,14.0,2.32
2020-05-16,19115,CH,1.0,5.85
2020-04-22,791763,US,32.0,25.21
2020-04-04,160483,TW,4.0,1.76
2020-04-07,803588,RU,1731.0,192.34
2020-05-14,794235,MZ,2.0,0.02
2020-04-30,92368,HK,2.0,1.87
2020-03-23,158583,CH,2.0,0.7
2020-05-14,93687,NZ,4.0,19.89
2020-04-28,790437,RU,1.0,0.16
2020-04-03,19115,PL,186.0,51.72
2020-04-01,90262,CA,9.0,1.49
2020-04-23,22083,JP,3.0,1.81
2020-04-22,22083,UNKNOWN,0.0,19.34
2020-03-27,158583,DE,2.0,0.5
2020-04-14,788948,MD,2.0,0.07
2020-04-22,159854,FR,13.0,2.5
2020-05-14,794235,LT,6.0,0.06
2020-04-27,90133,BY,51.0,0.58
2020-05-15,794235,SD,9.0,0.08
2020-05-05,787733,FR,2.0,0.75
2020-04-05,787170,CZ,162.0,16.72
2020-03-18,790034,RU,1954.0,186.52
2020-05-04,19115,DE,44.0,30.67
2020-03-24,90464,UN,0.0,2.79
2020-04-21,91502,FI,15.0,1.51
2020-03-19,786357,AE,0.0,0.06
2020-03-27,791951,US,43.0,14.06
2020-05-10,22083,NL,2.0,1.64
2020-05-11,19115,RU,802.0,209.19
2020-04-16,788636,KZ,281.0,22.55
2020-04-27,159253,AT,3.0,3.62
2020-04-30,22083,SA,3.0,1.04
2020-03-18,788761,KZ,190.0,6.05
2020-04-01,159854,IT,5.0,0.44
2020-04-11,789191,PH,1.0,0.03
2020-04-25,792410,PY,17.0,0.33
2020-05-17,792410,AM,80.0,1.56
2020-04-08,788109,IL,19.0,1.2
2020-04-18,792342,PY,0.0,0.36
2020-04-29,19115,US,15.0,29.24
2020-04-12,94530,SK,5.0,2.52
2020-04-21,19115,BE,4.0,2.18
2020-04-18,788839,LV,1.0,0.13
2020-04-09,19115,NZ,2.0,1.3
2020-04-24,794235,NI,2.0,0.01
2020-05-13,794235,MR,3.0,0.02
2020-05-17,786714,BY,8.0,0.77
2020-03-26,160845,RU,469.0,62.46
2020-03-21,96175,RS,5.0,0.06
2020-05-05,92847,JP,3.0,22.32
2020-05-12,794235,BY,2.0,0.01
2020-05-15,787244,DE,40.0,45.32
2020-04-30,792410,GE,4.0,0.08
2020-04-07,93761,NZ,0.0,0.45
2020-05-08,794235,DZ,29.0,0.14
2020-04-18,793773,HN,0.0,0.02
2020-04-08,786565,AU,88.0,35.2
2020-05-01,19115,FR,18.0,3.86
2020-04-28,95525,UK,31.0,49.73
2020-03-24,161527,UA,411.0,42.3
2020-04-06,91461,FI,0.0,0.38
2020-05-01,794235,TJ,2.0,0.01
2020-04-18,19115,AU,1.0,2.39
2020-04-07,790653,SK,99.0,9.9
2020-05-16,19115,AT,3.0,1.91
2020-05-04,786918,BY,0.0,0.1
2020-04-12,789528,RO,152.0,17.53
2020-04-15,787708,FI,21.0,2.5
2020-04-12,90348,CH,5.0,23.43
2020-03-20,19115,HR,7.0,1.03
2020-04-21,788019,GE,1.0,0.05
2020-05-11,161271,UA,107.0,8.68
2020-04-16,93806,PL,84.0,41.98
2020-04-20,98067,RU,39.0,7.28
2020-05-04,786429,AT,56.0,38.33
2020-05-01,93399,NL,16.0,21.04
2020-03-26,19115,IE,2.0,0.7
2020-05-06,94157,QA,1.0,0.9
2020-05-01,160483,KR,16.0,21.02
2020-04-25,787112,CL,3.0,0.31
2020-04-09,790391,RU,57.0,12.44
2020-04-28,794235,CO,3.0,0.02
2020-04-26,788248,IN,0.0,8.02
2020-04-20,95659,US,21.0,58.42
2020-05-11,19115,UK,13.0,11.69
2020-04-25,786909,BY,0.0,0.04
2020-04-15,93295,KZ,281.0,39.66
2020-05-02,94342,SE,3.0,7.77
2020-05-13,794235,GY,2.0,0.02
2020-04-30,92708,JP,16.0,44.36
2020-05-07,22083,DE,9.0,12.43
2020-04-28,794235,BA,6.0,0.03
2020-04-25,789470,PL,2.0,0.2
2020-04-03,788408,IT,6.0,0.38
2020-04-09,161569,US,47.0,36.8
2020-04-20,793773,BO,0.0,0.01
2020-03-21,93355,LT,3.0,0.11
2020-03-26,19115,HK,3.0,3.96
2020-05-13,19115,UA,52.0,7.99
2020-03-21,91872,FR,4.0,0.36
2020-05-12,794235,EG,23.0,0.12
2020-04-13,90619,AT,3.0,2.77
2020-05-09,794235,MA,7.0,0.04
2020-04-08,787687,DK,1.0,0.35
2020-03-25,161666,QA,6.0,0.72
2020-04-20,19115,ES,37.0,6.14
2020-05-01,22083,US,35.0,289.48
2020-04-18,789505,PL,9.0,2.7
2020-04-27,791542,UK,66.0,26.0
2020-04-19,90619,DK,0.0,0.98
2020-04-21,19115,FI,2.0,0.92
2020-04-26,792410,PH,6.0,0.09
2020-04-14,19115,SE,1.0,0.21
2020-04-13,789050,NZ,26.0,4.83
2020-04-13,786627,BR,5.0,0.37
2020-05-15,790778,UA,345.0,46.76
2020-04-07,788298,IT,9.0,1.46
2020-04-08,787088,CH,9.0,1.98
2020-04-21,789292,PL,396.0,64.32
2020-05-08,94692,UA,128.0,47.34
2020-03-19,789602,RU,0.0,196.372
2020-04-30,22083,TW,8.0,0.71
2020-05-16,22083,RU,18.0,30.05
2020-04-03,788477,JP,7.0,1.96
2020-05-16,791731,US,26.0,18.85
2020-04-22,22083,CA,5.0,0.34
2020-05-05,159854,UK,19.0,8.3
2020-05-13,794235,EE,1.0,0.01
2020-04-07,19115,KR,4.0,5.21
2020-05-05,794235,RS,4.0,0.02
2020-05-08,803255,UA,9.0,2.09
2020-04-09,93596,NO,7.0,10.81
2020-04-05,792192,UZ,4.0,0.1
2020-04-22,794235,JO,4.0,0.02
2020-04-13,160483,JP,54.0,32.68
2020-04-03,786843,BY,290.0,11.38
2020-04-30,19115,CZ,10.0,10.33
2020-04-20,794235,VE,25.0,0.1
2020-04-30,786995,CH,19.0,20.97
2020-04-26,19115,RO,14.0,3.21
2020-05-13,792410,UZ,54.0,0.98
2020-04-06,90375,CH,0.0,0.48
2020-04-10,788127,IN,643.0,21.77
2020-04-16,94248,QA,2.0,0.27
2020-04-29,22083,FR,9.0,2.4
2020-05-15,794235,TZ,1.0,0.01
2020-05-05,89917,AU,15.0,24.23
2020-05-16,787935,GE,1.0,0.04
2020-05-06,787274,DE,85.0,33.06
2020-05-17,794235,YE,9.0,0.09
2020-04-09,90619,DE,27.0,7.65
2020-05-05,791631,US,251.0,214.03
2020-04-20,93101,KR,6.0,0.47
2020-04-18,793773,LB,0.0,0.2
2020-04-17,95040,UA,166.0,45.72
2020-04-11,93027,KR,0.0,0.12
2020-03-30,92193,FR,18.0,0.94
2020-04-04,788531,KR,13.0,15.4
2020-03-28,94405,SE,8.0,1.79
2020-04-29,93687,NZ,12.0,12.37
2020-04-09,92440,HR,0.0,0.16
2020-04-12,92097,FR,3.0,1.02
2020-03-21,803588,RU,574.0,46.54
2020-05-06,803170,RU,72.0,52.04
2020-03-29,96175,CO,8.0,0.1
2020-04-07,786671,BR,41.0,1.23
2020-03-26,161666,SE,5.0,0.75
2020-05-07,791763,US,43.0,31.51
2020-04-02,95842,US,53.0,220.86
2020-04-30,19115,CH,1.0,4.06
2020-04-16,789616,RU,329.0,52.95
2020-04-07,19115,IT,44.0,11.33
2020-04-30,22083,UK,5.0,8.0
2020-04-08,94628,TW,1.0,0.41
2020-04-10,93261,KZ,42.0,8.69
2020-04-09,19115,DK,14.0,4.52
2020-05-06,794235,SO,2.0,0.01
2020-03-29,788099,IL,1.0,0.04
2020-05-17,19115,HU,6.0,0.87
2020-05-08,159253,DE,8.0,5.83
2020-04-25,22083,NL,5.0,2.15
2020-03-24,95394,UA,100.0,1.54
2020-05-06,91502,FI,10.0,1.47
2020-04-05,786357,AE,1.0,0.28
2020-04-19,19115,DE,37.0,36.76
2020-04-20,787733,FR,369.0,99.25
2020-04-04,790034,RU,4065.0,571.44
2020-05-04,22083,UNKNOWN,0.0,8.07
2020-05-12,90133,BY,29.0,0.39
2020-05-07,159854,FR,39.0,11.16
2020-04-29,94033,PL,79.0,31.61
2020-03-28,788948,MD,50.0,1.47
2020-05-08,22083,JP,1.0,7.9
2020-04-12,160845,RU,2716.0,515.93
2020-05-01,786714,BY,380.0,40.39
2020-03-23,19115,NZ,1.0,0.47
2020-05-03,788839,LV,77.0,13.22
2020-05-09,794235,NI,4.0,0.02
2020-05-06,19115,BE,5.0,1.47
2020-05-14,19115,US,24.0,36.2
2020-04-24,786530,AU,61.0,39.15
2020-05-01,792410,AM,59.0,1.2
2020-03-21,158780,FI,3.0,0.45
2020-05-10,792410,PY,27.0,0.46
2020-04-27,792342,AM,0.0,0.02
2020-05-16,22083,SA,0.0,3.49
2020-03-25,158583,BE,5.0,1.45
2020-03-26,792160,UZ,5.0,0.05
2020-04-04,788761,KZ,13.0,0.42
2020-04-17,159854,IT,20.0,3.35
2020-05-12,19115,TW,4.0,1.01
2020-05-11,794235,IN,8.0,0.04
2020-04-26,19115,RU,816.0,207.13
2020-04-26,161271,UA,34.0,1.6
2020-04-06,19115,HR,1.0,0.07
2020-04-13,788044,HR,1.0,0.12
2020-04-30,19115,AT,2.0,0.47
2020-05-18,19115,IS,1.0,0.1
2020-04-18,793773,AM,0.0,0.01
2020-05-17,794235,TJ,9.0,0.07
2020-04-06,803472,US,2.0,2.5
2020-04-08,92607,IT,4.0,0.56
2020-05-03,19115,AU,3.0,8.94
2020-05-13,794235,ID,8.0,0.06
2020-03-29,93375,MX,9.0,0.09
2020-03-29,161666,BR,9.0,0.16
2020-03-26,158780,CZ,12.0,1.2
2020-05-17,19115,FR,13.0,7.67
2020-04-23,794235,DZ,42.0,0.2
2020-04-17,792342,MX,0.0,0.06
2020-05-16,792410,GE,30.0,0.6
2020-05-18,733229,UA,4.0,0.4
2020-04-20,92847,JP,3.0,10.12
2020-03-26,158583,AU,1.0,0.2
2020-05-17,794235,RO,1.0,0.01
2020-05-01,19115,IT,16.0,2.59
2020-04-08,92412,HR,30.0,16.43
2020-04-30,94628,TW,1.0,3.91
2020-04-23,789616,RU,891.0,142.68
2020-04-29,95842,US,24.0,38.59
2020-04-08,19115,CH,8.0,3.87
2020-03-21,19115,HU,6.0,2.38
2020-03-30,159253,DE,18.0,6.13
2020-04-30,19115,DK,4.0,2.1
2020-04-19,92097,FR,29.0,35.65
2020-04-26,790549,RU,9.0,0.66
2020-03-19,788794,KZ,86.0,2.55
2020-03-21,158780,MY,85.0,11.05
2020-05-12,160483,TW,3.0,1.31
2020-03-24,803170,RU,55.0,27.24
2020-04-24,788078,ID,244.0,4.69
2020-03-18,90133,BY,22.0,0.23
2020-04-01,159854,FR,4.0,0.55
2020-03-22,158780,BR,478.0,71.55
2020-04-07,791927,US,1.0,1.65
2020-05-14,794235,MU,2.0,0.02
2020-05-13,19115,PL,51.0,25.81
2020-05-15,794235,RE,1.0,0.01
2020-05-08,22083,BR,3.0,1.59
2020-03-30,19115,PH,31.0,2.02
2020-03-24,91502,FI,9.0,0.85
2020-05-11,159253,DK,1.0,0.31
2020-04-27,790034,RU,14.0,1.95
2020-05-11,787170,CZ,1.0,0.28
2020-04-11,787733,FR,90.0,18.46
2020-04-12,19115,DE,43.0,39.0
2020-05-14,22083,KR,3.0,0.83
2020-04-15,786530,AU,49.0,24.6
2020-04-18,793773,DZ,0.0,0.28
2020-05-08,794235,HN,3.0,0.02
2020-04-04,92926,KR,44.0,104.96
2020-03-18,19115,TW,34.0,24.45
2020-05-08,788636,KZ,4.0,0.28
2020-04-05,19115,RU,850.0,215.65
2020-03-22,158583,NZ,22.0,11.5
2020-03-26,19115,CA,2.0,1.23
2020-05-14,794235,CR,4.0,0.05
2020-04-22,159854,IT,15.0,1.79
2020-04-07,786714,BY,5.0,0.46
2020-05-11,794235,AL,4.0,0.03
2020-04-19,160845,RU,1231.0,208.8
2020-04-02,788390,IT,2.0,0.08
2020-05-01,789721,RU,1614.0,295.67
2020-04-03,91872,UN,0.0,0.37
2020-05-15,19115,NZ,2.0,1.38
2020-03-24,19115,BE,4.0,0.76
2020-05-16,794235,SC,2.0,0.02
2020-04-28,803279,US,64.0,48.06
2020-05-04,794235,TN,14.0,0.07
2020-03-25,158519,RU,231.0,9.32
2020-05-08,791156,UA,32.0,15.73
2020-04-21,792410,MX,3.0,0.04
2020-04-11,92847,JP,1.0,0.67
2020-03-21,19115,FR,41.0,29.76
2020-05-09,791854,US,0.0,3.86
2020-03-21,788982,MX,52.0,1.04
2020-05-02,19115,HR,5.0,0.57
2020-05-18,794235,SI,1.0,0.01
2020-05-08,93806,PL,64.0,56.36
2020-04-05,161271,UA,135.0,6.79
2020-03-20,789575,RO,34.0,1.08
2020-03-21,90430,CH,7.0,0.45
2020-03-24,787907,UK,54.0,9.18
2020-05-11,794235,LY,9.0,0.04
2020-05-13,794235,AF,9.0,0.08
2020-04-30,92607,IT,63.0,28.14
2020-03-27,19115,AU,7.0,9.19
2020-05-04,789528,RO,1.0,0.04
2020-04-08,19115,AT,14.0,6.28
2020-04-11,95659,US,31.0,51.43
2020-05-18,794235,PA,2.0,0.02
2020-05-13,794235,BN,2.0,0.01
2020-04-06,94342,SE,1.0,0.03
2020-03-19,19115,UK,5.0,4.13
2020-05-14,22083,IT,12.0,4.11
2020-05-12,794235,LK,4.0,0.02
2020-04-11,98067,RU,27.0,2.64
2020-04-07,93399,NL,19.0,25.99
2020-04-02,803287,CH,2.0,1.62
2020-03-22,788199,IN,2.0,0.01
2020-04-06,791300,UA,13.0,0.63
2020-04-14,787112,CL,388.0,40.98
2020-04-19,93619,NO,4.0,2.62
2020-04-06,787847,FR,4.0,0.43
2020-04-03,788894,LV,6.0,0.36
2020-05-04,19115,IE,3.0,1.83
2020-04-07,160483,KR,16.0,11.41
2020-05-04,19115,HK,1.0,0.36
2020-05-17,91872,FR,26.0,18.32
2020-04-13,19115,JP,3.0,2.34
2020-04-30,161569,US,4.0,7.76
2020-05-11,794235,BD,32.0,0.16
2020-04-21,790411,RU,2.0,0.33
2020-04-08,90570,CZ,43.0,20.84
2020-04-18,90619,AT,4.0,6.51
2020-05-16,794235,PK,31.0,0.13
2020-04-26,794235,KG,3.0,0.02
2020-05-09,794235,EC,1.0,0.01
2020-04-09,92708,JP,13.0,18.68
2020-04-07,791401,UA,93.0,3.76
2020-05-09,792410,TR,15.0,0.29
2020-04-14,789470,PL,226.0,24.8
2020-03-23,92492,HR,13.0,0.34
2020-05-11,804309,US,0.0,0.2
2020-05-09,792410,VN,86.0,2.21
2020-04-17,22083,CA,0.0,0.91
2020-04-24,794235,BG,1.0,0.01
2020-03-25,159854,UK,3.0,0.82
2020-04-28,790678,TW,1.0,0.52
2020-04-23,794235,LB,29.0,0.15
2020-05-14,794235,BF,5.0,0.04
2020-03-21,788454,JP,14.0,3.82
2020-03-22,22083,RU,0.0,0.37
2020-05-03,789909,RU,233.0,29.13
2020-05-01,790592,SK,2.0,0.47
2020-05-11,787481,DE,1.0,0.19
2020-04-29,90039,BE,37.0,42.03
2020-05-01,19115,KR,2.0,1.48
2020-05-13,794235,MG,2.0,0.02
2020-04-13,789505,PL,11.0,3.3
2020-03-30,789016,NO,7.0,1.12
2020-04-04,790629,SK,4.0,0.21
2020-04-04,791542,UK,43.0,11.84
2020-04-11,19115,ES,66.0,11.4
2020-04-19,793773,JO,0.0,0.02
2020-04-18,789050,NZ,2.0,0.36
2020-03-30,94692,UA,394.0,171.47
2020-04-10,789292,PL,98.0,13.32
2020-05-01,788298,IT,207.0,32.03
2020-04-12,90619,DK,1.0,1.02
2020-04-09,19115,NO,8.0,3.74
2020-04-25,19115,SE,1.0,0.45
2020-04-10,19115,FI,13.0,2.37
2020-04-29,791455,UA,25.0,5.2
2020-04-23,94248,QA,0.0,0.01
2020-04-05,92412,UN,0.0,0.01
2020-05-12,791179,UA,63.0,25.82
2020-04-22,95040,UA,237.0,41.7
2020-05-15,792410,AR,201.0,3.96
2020-04-20,93027,KR,8.0,6.89
2020-04-11,93101,KR,0.0,0.25
2020-05-05,790465,RU,2.0,0.4
2020-04-02,803287,AT,1.0,0.58
2020-04-30,90619,DE,58.0,62.81
2020-04-18,160483,JP,15.0,9.0
2020-03-26,96018,US,26.0,2.58
2020-05-02,90375,CH,5.0,14.49
2020-04-11,792136,US,55.0,53.6
2020-04-21,788127,IN,329.0,12.39
2020-04-05,19115,RO,11.0,0.87
2020-05-11,794235,MM,18.0,0.11
2020-04-15,792107,PH,3.0,0.03
2020-04-09,19115,CZ,32.0,5.07
2020-04-09,786995,CH,43.0,29.64
2020-04-27,160483,TW,27.0,24.49
2020-04-05,788794,KZ,52.0,1.71
2020-05-15,19115,DK,8.0,18.49
2020-04-16,159253,DE,18.0,7.47
2020-04-07,19115,HU,14.0,1.18
2020-05-08,789616,RU,3.0,0.51
2020-03-22,19115,CH,1.0,1.32
2020-05-14,95842,US,3.0,3.88
2020-04-17,791763,US,73.0,67.8
2020-04-27,789436,PL,265.0,59.65
2020-04-28,786589,BR,5.0,0.82
2020-05-17,19115,IT,5.0,3.88
2020-03-26,19115,DE,167.0,118.14
2020-05-12,790034,RU,288.0,39.15
2020-04-26,787170,CZ,8.0,1.51
2020-04-10,91502,FI,9.0,0.24
2020-04-05,788445,JP,20.0,34.94
2020-04-23,22083,BR,3.0,0.45
2020-04-16,22083,JP,5.0,0.35
2020-05-16,794235,TG,1.0,0.01
2020-04-28,19115,PL,87.0,31.48
2020-03-21,791927,US,22.0,8.66
2020-04-17,159854,FR,20.0,3.09
2020-04-04,90133,BY,29.0,0.42
2020-04-10,19115,BE,20.0,4.47
2020-04-19,94530,SK,35.0,32.27
2020-04-13,788839,LV,13.0,2.93
2020-05-15,794235,UA,1.0,0.01
2020-04-02,19115,US,84.0,134.62
2020-05-17,789721,RU,15.0,2.53
2020-03-30,90464,CZ,57.0,39.34
2020-05-04,160845,RU,1404.0,265.44
2020-05-07,159854,IT,13.0,1.94
2020-04-17,793773,TN,0.0,0.04
2020-04-12,19115,CA,1.0,0.54
2020-04-23,788636,KZ,539.0,46.31
2020-03-19,19115,RU,1047.0,205.9
2020-04-04,159253,AT,6.0,2.05
2020-04-04,19115,TW,20.0,15.65
2020-03-18,92926,KR,0.0,1.36
2020-05-14,794235,FJ,1.0,0.02
2020-04-29,22083,KR,0.0,0.74
2020-05-18,786686,BY,229.0,21.72
2020-04-04,89897,AU,7.0,20.18
2020-04-19,789528,RO,137.0,20.02
2020-03-22,19115,AT,6.0,1.76
2020-05-14,794235,GD,1.0,0.01
2020-04-26,794235,LY,6.0,0.02
2020-04-21,793773,NI,0.0,0.01
2020-04-23,93806,PL,113.0,43.8
2020-03-22,96175,UZ,47.0,0.61
2020-04-10,788019,GE,47.0,1.81
2020-05-16,786411,AT,30.0,18.73
2020-04-07,788982,MX,3.0,0.09
2020-05-18,19115,HR,11.0,1.06
2020-05-01,93761,NZ,2.0,5.65
2020-04-07,19115,FR,24.0,7.17
2020-05-06,792410,MX,48.0,1.06
2020-03-21,160483,KR,10.0,5.45
2020-03-25,96175,RO,5.0,0.02
2020-04-14,91425,FI,21.0,23.83
2020-04-10,94157,QA,0.0,0.19
2020-04-19,19115,IE,4.0,6.15
2020-05-04,93619,NO,10.0,14.89
2020-03-20,787847,FR,180.0,19.36
2020-03-20,791300,UA,475.0,20.7
2020-04-12,786429,AT,52.0,30.36
2020-04-27,794235,LK,3.0,0.02
2020-05-10,794235,BO,7.0,0.04
2020-04-29,22083,IT,7.0,2.31
2020-04-05,19115,UK,13.0,6.39
2020-05-18,794235,UY,6.0,0.04
2020-03-25,95659,US,4.0,2.08
2020-04-17,787605,DE,58.0,48.0
2020-03-27,158519,UA,62.0,3.68
2020-04-02,803393,UA,3.0,0.34
2020-04-19,792342,TR,0.0,0.24
2020-04-24,792410,TR,14.0,0.28
2020-04-04,788583,KR,28.0,8.96
2020-04-25,92551,IE,6.0,12.48
2020-03-21,791401,UA,9.0,0.27
2020-05-07,794235,MD,2.0,0.01
2020-04-12,787262,DE,2.0,0.97
2020-04-17,22083,DE,11.0,0.43
2020-03-23,92708,JP,2.0,1.08
2020-05-11,794235,KG,6.0,0.03
2020-04-24,794235,EC,4.0,0.02
2020-05-15,794235,VI,1.0,0.01
2020-03-21,788001,GE,50.0,1.06
2020-05-03,90619,AT,2.0,1.33
2020-04-30,794235,PK,100.0,0.48
2020-04-19,793773,MK,0.0,0.02
2020-04-26,794235,BD,34.0,0.17
2020-04-04,94502,SK,16.0,13.61
2020-05-01,91872,FR,10.0,18.64
2020-04-03,19115,UA,259.0,48.23
2020-03-27,19115,JP,5.0,2.24
2020-04-29,794235,LA,4.0,0.02
2020-04-19,19115,HK,1.0,0.97
2020-05-10,19115,SE,3.0,2.42
2020-03-24,19115,FI,6.0,1.93
2020-03-26,90619,DK,1.0,3.15
2020-03-23,19115,NO,1.0,0.29
