Install_Dates,source_type,Country,installs
2020-04-01,Paid,AZ,9.0
2020-03-22,Organic,PH,60.0
2020-04-04,Paid,TR,1.0
2020-04-15,Organic,AM,11.0
2020-04-04,Organic,NL,25.0
2020-03-28,Paid,JP,21.0
2020-04-07,Paid,DK,9.0
2020-04-23,Paid,DE,30.0
2020-05-03,Paid,RO,2.0
2020-03-30,Paid,IT,131.0
2020-03-24,Paid,CH,1.0
2020-04-19,Paid,CL,13.0
2020-03-24,Paid,UA,423.0
2020-04-07,Organic,BO,3.0
2020-03-20,Paid,IR,5.0
2020-03-20,Organic,SL,1.0
2020-04-12,Organic,MN,5.0
2020-04-22,Paid,LK,4.0
2020-05-18,Paid,AT,2.0
2020-04-18,Organic,BN,1.0
2020-04-20,Paid,AT,1.0
2020-03-26,Paid,AU,7.0
2020-03-28,Paid,AZ,1.0
2020-05-17,Paid,FR,3.0
2020-04-24,Paid,DE,155.0
2020-05-14,Organic,SK,6.0
2020-05-05,Paid,BY,48.0
2020-05-16,Paid,MX,1.0
2020-05-02,Organic,LA,5.0
2020-04-03,Paid,MD,39.0
2020-04-26,Paid,IN,1.0
2020-04-08,Paid,RU,14.0
2020-04-07,Organic,CA,32.0
2020-04-22,Paid,ME,1.0
2020-04-29,Paid,BD,35.0
2020-04-10,Paid,UZ,1.0
2020-04-30,Paid,FI,13.0
2020-04-21,Paid,AF,1.0
2020-05-05,Paid,PE,1.0
2020-04-07,Paid,RU,3397.0
2020-05-12,Organic,QA,1.0
2020-05-01,Paid,FI,1.0
2020-04-26,Organic,LY,3.0
2020-03-28,Paid,GE,7.0
2020-03-26,Paid,MY,2.0
2020-04-01,Paid,TW,8.0
2020-03-26,Paid,CH,2.0
2020-04-27,Paid,QA,1.0
2020-04-20,Paid,ES,1.0
2020-03-28,Paid,TW,15.0
2020-04-01,Organic,EC,1.0
2020-05-17,Paid,KG,19.0
2020-03-21,Paid,CA,1.0
2020-03-25,Paid,UA,383.0
2020-04-02,Organic,BA,3.0
2020-05-01,Paid,CD,1.0
2020-04-12,Organic,BG,4.0
2020-03-27,Organic,SD,1.0
2020-04-02,Paid,DE,175.0
2020-04-21,Paid,DK,5.0
2020-03-25,Paid,AT,6.0
2020-05-17,Organic,SE,3.0
2020-04-28,Organic,MA,6.0
2020-05-17,Paid,UA,45.0
2020-03-18,Organic,KZ,126.0
2020-05-11,Organic,DZ,8.0
2020-04-27,Organic,UY,1.0
2020-03-19,Organic,PF,1.0
2020-05-06,Paid,RU,3.0
2020-04-04,Organic,AE,6.0
2020-03-26,Paid,AT,8.0
2020-04-21,Paid,CZ,56.0
2020-04-13,Paid,UZ,1.0
2020-04-30,Organic,VE,2.0
2020-05-07,Paid,NL,1.0
2020-04-04,Paid,KZ,1.0
2020-04-09,Organic,BY,83.0
2020-04-16,Paid,SK,29.0
2020-04-10,Organic,MX,29.0
2020-04-13,Paid,CZ,1.0
2020-04-30,Organic,MY,9.0
2020-03-18,Organic,GA,3.0
2020-04-29,Paid,KR,27.0
2020-04-08,Organic,YE,4.0
2020-04-03,Paid,DE,1.0
2020-04-28,Organic,AZ,24.0
2020-05-14,Organic,PY,1.0
2020-04-06,Organic,ZA,8.0
2020-05-10,Paid,NL,27.0
2020-05-13,Organic,KE,1.0
2020-05-01,Paid,SE,2.0
2020-04-02,Organic,NZ,2.0
2020-04-26,Paid,KR,16.0
2020-05-01,Organic,UA,391.0
2020-04-14,Paid,QA,1.0
2020-05-18,Paid,CH,5.0
2020-03-24,Paid,AT,1.0
2020-04-13,Organic,TN,4.0
2020-04-23,Paid,UK,56.0
2020-04-03,Organic,TH,43.0
2020-05-06,Paid,HK,1.0
2020-03-29,Organic,IN,99.0
2020-05-12,Paid,TW,6.0
2020-05-06,Organic,RU,1364.0
2020-05-12,Organic,RS,7.0
2020-03-24,Organic,FI,8.0
2020-05-12,Paid,SS,1.0
2020-04-04,Paid,VN,2.0
2020-04-09,Paid,ES,104.0
2020-04-30,Paid,MU,1.0
2020-04-10,Organic,LV,4.0
2020-04-27,Paid,BR,2.0
2020-04-01,Paid,IN,4.0
2020-05-10,Paid,PK,79.0
2020-04-27,Organic,TW,13.0
2020-04-27,Paid,NI,3.0
2020-04-15,Paid,IN,7.0
2020-05-11,Organic,ET,1.0
2020-04-21,Paid,RU,621.0
2020-04-10,Paid,FI,13.0
2020-03-23,Organic,ES,21.0
2020-04-20,Paid,US,127.0
2020-04-20,Organic,OM,4.0
2020-04-23,Paid,KZ,1.0
2020-05-17,Paid,HU,3.0
2020-05-02,Organic,CH,8.0
2020-05-04,Paid,GT,1.0
2020-05-14,Paid,GR,7.0
2020-04-23,Organic,CN,44.0
2020-04-02,Organic,CO,5.0
2020-04-19,Paid,MK,3.0
2020-05-01,Paid,BJ,1.0
2020-05-18,Paid,SI,1.0
2020-05-08,Paid,SO,3.0
2020-05-08,Organic,IQ,31.0
2020-04-12,Organic,CI,2.0
2020-04-29,Paid,MM,4.0
2020-04-15,Organic,LB,15.0
2020-04-30,Paid,BF,1.0
2020-04-01,Paid,LU,1.0
2020-04-27,Paid,MA,7.0
2020-04-13,Paid,SI,1.0
2020-04-23,Paid,MM,1.0
2020-05-02,Paid,AR,1.0
2020-05-14,Paid,DZ,146.0
2020-04-28,Paid,UY,2.0
2020-04-18,Paid,IE,10.0
2020-04-03,Paid,AE,1.0
2020-05-03,Paid,CZ,5.0
2020-05-18,Paid,PA,2.0
2020-04-26,Paid,IT,46.0
2020-05-03,Organic,IE,1.0
2020-04-20,Paid,IR,18.0
2020-04-06,Paid,EG,1.0
2020-04-15,Paid,FR,1.0
2020-05-17,Paid,GF,1.0
2020-04-10,Paid,FR,38.0
2020-04-18,Organic,CZ,40.0
2020-05-02,Paid,VE,23.0
2020-04-27,Paid,JP,69.0
2020-03-21,Organic,ID,85.0
2020-04-06,Paid,BY,236.0
2020-04-29,Paid,IT,14.0
2020-04-07,Paid,RO,1.0
2020-04-05,Paid,NZ,21.0
2020-03-18,Organic,EG,65.0
2020-04-30,Paid,UA,637.0
2020-05-11,Paid,PY,34.0
2020-04-13,Paid,FR,31.0
2020-04-30,Organic,TC,1.0
2020-04-28,Paid,JP,47.0
2020-03-19,Paid,DE,18.0
2020-04-04,Paid,HR,9.0
2020-04-24,Organic,UK,51.0
2020-03-22,Organic,PR,1.0
2020-05-05,Paid,MK,1.0
2020-04-10,Organic,NP,6.0
2020-05-17,Paid,UZ,1.0
2020-03-21,Paid,AF,1.0
2020-04-04,Paid,TH,1.0
2020-03-28,Organic,PT,6.0
2020-03-24,Organic,DO,1.0
2020-04-30,Paid,HU,15.0
2020-05-06,Organic,PS,5.0
2020-03-29,Organic,KH,6.0
2020-04-17,Paid,SG,1.0
2020-05-06,Paid,JM,1.0
2020-04-03,Organic,VN,48.0
2020-04-18,Organic,BT,1.0
2020-04-13,Paid,PL,58.0
2020-05-11,Paid,BE,27.0
2020-04-13,Paid,LV,17.0
2020-04-28,Organic,BR,28.0
2020-05-04,Paid,US,28.0
2020-05-16,Paid,UZ,1.0
2020-03-24,Paid,CR,1.0
2020-05-03,Organic,HK,2.0
2020-05-03,Paid,RU,2050.0
2020-05-13,Paid,RS,21.0
2020-03-20,Organic,SV,8.0
2020-05-03,Paid,NO,3.0
2020-03-27,Organic,PL,48.0
2020-04-19,Organic,US,297.0
2020-05-13,Paid,BR,2.0
2020-04-28,Paid,TW,1.0
2020-05-07,Organic,PK,15.0
2020-04-18,Paid,HK,1.0
2020-05-14,Paid,ET,2.0
2020-04-28,Organic,NI,3.0
2020-04-18,Organic,NO,2.0
2020-03-18,Organic,HR,13.0
2020-05-09,Paid,UK,5.0
2020-05-15,Organic,SI,2.0
2020-05-09,Organic,SO,2.0
2020-04-26,Organic,MM,43.0
2020-04-29,Paid,CO,1.0
2020-03-19,Organic,SN,4.0
2020-04-30,Paid,CH,19.0
2020-05-16,Organic,HU,9.0
2020-05-11,Organic,GR,9.0
2020-04-30,Paid,FR,17.0
2020-04-08,Organic,TJ,6.0
2020-04-20,Paid,IS,1.0
2020-04-11,Paid,AU,43.0
2020-04-21,Paid,RO,3.0
2020-04-24,Paid,AR,152.0
2020-05-10,Organic,JO,10.0
2020-04-15,Paid,IT,7.0
2020-03-18,Paid,ES,1.0
2020-04-09,Paid,IR,1.0
2020-04-30,Paid,AT,64.0
2020-04-17,Organic,LT,3.0
2020-04-02,Organic,CU,9.0
2020-03-29,Paid,BR,4.0
2020-04-17,Paid,JP,3.0
2020-05-02,Organic,CR,2.0
2020-03-26,Organic,IL,9.0
2020-04-28,Organic,LU,1.0
2020-03-21,Paid,PH,18.0
2020-03-22,Paid,US,85.0
2020-04-03,Organic,TR,21.0
2020-04-01,Organic,JP,23.0
2020-04-03,Paid,NL,4.0
2020-03-30,Paid,KR,72.0
2020-04-14,Paid,UA,5.0
2020-03-21,Paid,CZ,19.0
2020-05-16,Organic,FR,67.0
2020-04-17,Paid,MD,1.0
2020-04-18,Paid,ID,1.0
2020-05-06,Organic,RO,12.0
2020-04-20,Organic,CL,5.0
2020-03-29,Organic,IT,19.0
2020-04-07,Paid,IE,15.0
2020-03-23,Organic,IR,37.0
2020-04-25,Organic,LK,1.0
2020-04-07,Paid,HK,12.0
2020-05-06,Organic,SA,12.0
2020-05-12,Organic,SG,2.0
2020-04-26,Organic,BD,31.0
2020-04-08,Paid,CA,8.0
2020-04-25,Organic,ME,5.0
2020-05-01,Paid,UA,1.0
2020-04-04,Organic,MD,11.0
2020-04-15,Organic,BE,14.0
2020-04-30,Paid,LA,4.0
2020-05-13,Paid,QA,1.0
2020-04-17,Paid,GE,1.0
2020-03-19,Paid,UK,1.0
2020-04-13,Organic,UZ,47.0
2020-04-18,Organic,AF,6.0
2020-05-02,Organic,NG,2.0
2020-05-04,Organic,PE,2.0
2020-03-28,Paid,BR,11.0
2020-04-01,Organic,GE,14.0
2020-04-15,Paid,GR,1.0
2020-05-07,Organic,SY,7.0
2020-03-23,Paid,CZ,2.0
2020-04-25,Paid,HR,51.0
2020-04-30,Paid,PL,1.0
2020-05-03,Organic,GB,20.0
2020-03-23,Paid,US,22.0
2020-03-29,Paid,MM,1.0
2020-04-29,Paid,LY,10.0
2020-04-21,Paid,SA,3.0
2020-03-28,Paid,EC,1.0
2020-05-16,Organic,KG,12.0
2020-05-01,Paid,PL,218.0
2020-03-29,Paid,BE,5.0
2020-04-20,Paid,TG,3.0
2020-03-20,Paid,US,50.0
2020-05-16,Organic,AL,2.0
2020-03-19,Organic,ZW,1.0
2020-04-16,Paid,UA,316.0
2020-04-10,Organic,KR,22.0
2020-04-18,Paid,NZ,5.0
2020-04-05,Organic,PH,64.0
2020-03-24,Organic,AM,20.0
2020-03-23,Organic,NL,32.0
2020-04-11,Paid,JP,2.0
2020-05-03,Paid,DE,32.0
2020-03-23,Paid,TR,1.0
2020-04-13,Paid,IT,184.0
2020-05-07,Paid,CL,172.0
2020-04-23,Paid,RO,2.0
2020-04-28,Paid,AT,2.0
2020-04-15,Paid,UA,688.0
2020-04-01,Organic,MN,3.0
2020-04-03,Paid,IR,2.0
2020-05-04,Paid,LK,1.0
2020-05-13,Organic,MO,1.0
2020-04-29,Paid,FR,12.0
2020-04-25,Paid,BY,51.0
2020-05-01,Organic,SK,13.0
2020-05-06,Paid,DE,48.0
2020-04-19,Paid,JO,4.0
2020-04-02,Organic,DK,2.0
2020-05-03,Organic,AR,29.0
2020-05-13,Organic,AT,11.0
2020-04-01,Organic,AU,12.0
2020-04-22,Paid,KZ,2.0
2020-05-05,Paid,KZ,2.0
2020-03-30,Paid,SE,16.0
2020-05-12,Paid,CR,2.0
2020-04-25,Organic,GN,1.0
2020-04-14,Paid,IL,1.0
2020-05-01,Paid,GE,1.0
2020-04-20,Paid,RW,1.0
2020-03-20,Paid,SC,1.0
2020-03-19,Paid,PH,15.0
2020-03-24,Paid,KR,28.0
2020-04-19,Paid,AE,1.0
2020-04-09,Paid,NL,3.0
2020-04-28,Paid,BG,2.0
2020-04-15,Organic,HN,1.0
2020-05-16,Organic,LY,6.0
2020-04-11,Paid,GE,279.0
2020-03-23,Organic,CY,3.0
2020-04-12,Paid,TW,24.0
2020-04-17,Paid,CH,4.0
2020-04-20,Paid,SY,1.0
2020-05-06,Paid,BZ,3.0
2020-05-07,Organic,TG,2.0
2020-04-02,Organic,EE,1.0
2020-04-02,Paid,CA,3.0
2020-04-12,Organic,EC,3.0
2020-04-29,Paid,KG,9.0
2020-05-13,Organic,LA,5.0
2020-03-20,Paid,MD,14.0
2020-03-19,Paid,RU,18.0
2020-05-11,Paid,FI,25.0
2020-05-17,Paid,BD,109.0
2020-03-25,Paid,RS,1.0
2020-03-29,Paid,UZ,419.0
2020-04-25,Paid,PE,2.0
2020-04-30,Organic,QA,3.0
2020-05-12,Organic,VE,8.0
2020-03-30,Paid,UZ,4.0
2020-03-18,Organic,BY,144.0
2020-03-29,Organic,MX,39.0
2020-04-19,Paid,NL,1.0
2020-03-27,Paid,SK,7.0
2020-05-06,Organic,VC,1.0
2020-05-11,Organic,MY,15.0
2020-05-17,Paid,KR,56.0
2020-03-19,Organic,YE,5.0
2020-05-01,Organic,PY,5.0
2020-05-18,Organic,AZ,18.0
2020-04-07,Organic,DE,158.0
2020-04-20,Paid,NL,68.0
2020-05-02,Organic,KE,2.0
2020-05-14,Paid,SE,6.0
2020-05-14,Organic,UA,365.0
2020-03-20,Paid,YE,1.0
2020-03-21,Organic,BA,5.0
2020-03-21,Organic,NZ,6.0
2020-05-16,Paid,KR,6.0
2020-05-14,Paid,CD,2.0
2020-04-16,Organic,SD,3.0
2020-03-21,Paid,DE,58.0
2020-04-01,Organic,BG,12.0
2020-04-29,Organic,SE,5.0
2020-05-08,Organic,MG,1.0
2020-05-13,Organic,BF,1.0
2020-05-18,Organic,MA,8.0
2020-04-29,Paid,UA,61.0
2020-04-14,Paid,AT,5.0
2020-04-07,Paid,NZ,3.0
2020-04-28,Paid,AU,13.0
2020-05-16,Organic,NE,1.0
2020-04-21,Organic,PG,1.0
2020-04-04,Paid,BY,1.0
2020-04-09,Organic,KZ,62.0
2020-05-15,Organic,UY,1.0
2020-04-30,Organic,DZ,14.0
2020-03-23,Organic,AE,7.0
2020-04-17,Paid,AT,3.0
2020-05-15,Paid,NI,9.0
2020-04-30,Organic,ET,3.0
2020-05-09,Paid,RU,963.0
2020-04-20,Paid,PK,106.0
2020-05-15,Organic,TW,2.0
2020-03-29,Paid,FI,4.0
2020-04-15,Paid,PL,376.0
2020-04-04,Organic,ES,17.0
2020-05-10,Organic,OM,1.0
2020-05-10,Paid,US,141.0
2020-05-13,Organic,CH,5.0
2020-04-22,Paid,GT,2.0
2020-05-01,Paid,GR,1.0
2020-05-03,Organic,CN,122.0
2020-04-28,Paid,SI,3.0
2020-03-21,Organic,CO,10.0
2020-05-07,Paid,MK,2.0
2020-04-06,Paid,HR,27.0
2020-05-14,Paid,BJ,2.0
2020-04-18,Organic,IQ,48.0
2020-05-17,Paid,MM,92.0
2020-04-18,Paid,SO,2.0
2020-03-30,Organic,TN,4.0
2020-05-03,Paid,UK,52.0
2020-03-20,Organic,TH,161.0
2020-04-24,Organic,RU,1296.0
2020-03-26,Paid,QA,6.0
2020-04-10,Organic,IN,111.0
2020-04-30,Paid,TW,10.0
2020-04-15,Organic,FI,19.0
2020-03-19,Organic,XK,1.0
2020-04-30,Organic,RS,7.0
2020-03-18,Paid,ES,29.0
2020-04-12,Paid,IN,11.0
2020-03-18,Organic,CW,1.0
2020-03-29,Organic,LV,4.0
2020-05-15,Paid,BR,1.0
2020-05-16,Paid,IT,1.0
2020-04-23,Organic,IE,1.0
2020-05-14,Paid,MY,1.0
2020-03-19,Paid,RO,4.0
2020-05-10,Paid,IR,20.0
2020-05-13,Paid,VE,90.0
2020-03-29,Paid,FR,34.0
2020-05-08,Organic,CZ,18.0
2020-03-30,Paid,MX,211.0
2020-04-02,Organic,ID,110.0
2020-05-15,Paid,JP,2.0
2020-05-17,Paid,IT,35.0
2020-05-11,Paid,UA,492.0
2020-05-07,Paid,IR,3.0
2020-03-22,Organic,TD,2.0
2020-04-09,Organic,EG,12.0
2020-04-30,Paid,PY,44.0
2020-03-30,Paid,FR,6.0
2020-05-15,Paid,AZ,3.0
2020-05-18,Paid,JP,1.0
2020-04-08,Paid,DE,300.0
2020-04-19,Paid,TR,1.0
2020-04-26,Paid,SE,2.0
2020-03-24,Organic,LB,11.0
2020-05-12,Paid,BF,2.0
2020-05-13,Paid,PK,1.0
2020-05-15,Paid,MA,37.0
2020-05-03,Paid,MM,1.0
2020-05-16,Organic,LC,1.0
2020-05-18,Paid,UY,6.0
2020-05-08,Paid,IE,4.0
2020-05-13,Paid,AR,1.0
2020-05-01,Paid,DZ,42.0
2020-03-20,Paid,AE,1.0
2020-04-23,Paid,CZ,6.0
2020-04-28,Paid,PA,1.0
2020-04-06,Paid,KZ,200.0
2020-04-16,Organic,PL,90.0
2020-04-18,Organic,KW,2.0
2020-05-07,Organic,US,176.0
2020-05-02,Paid,BR,1.0
2020-05-18,Organic,NI,2.0
2020-04-19,Organic,PK,19.0
2020-05-08,Paid,HK,1.0
2020-05-08,Organic,NO,5.0
2020-04-27,Organic,SI,4.0
2020-04-09,Organic,HR,7.0
2020-04-21,Paid,UK,4.0
2020-05-10,Organic,MK,1.0
2020-05-16,Organic,MM,48.0
2020-04-21,Paid,IQ,1.0
2020-04-21,Organic,SO,4.0
2020-04-25,Organic,GT,4.0
2020-03-24,Organic,ML,3.0
2020-05-12,Paid,CH,13.0
2020-04-26,Organic,HU,6.0
2020-03-20,Paid,SY,3.0
2020-04-30,Organic,GR,7.0
2020-03-29,Organic,NP,2.0
2020-03-23,Paid,HR,13.0
2020-05-06,Organic,UK,34.0
2020-04-05,Organic,PR,4.0
2020-04-29,Paid,UZ,2.0
2020-03-23,Paid,TH,2.0
2020-04-11,Organic,PT,1.0
2020-04-30,Paid,MM,1.0
2020-05-11,Paid,HU,6.0
2020-04-10,Organic,KH,9.0
2020-04-24,Paid,JM,1.0
2020-04-24,Organic,PS,3.0
2020-05-08,Organic,BT,2.0
2020-03-30,Paid,PL,54.0
2020-04-30,Paid,BE,19.0
2020-03-20,Organic,VN,165.0
2020-03-30,Paid,LV,9.0
2020-04-22,Paid,US,50.0
2020-05-18,Organic,BR,14.0
2020-04-23,Paid,RU,1933.0
2020-04-13,Paid,IN,1090.0
2020-04-23,Organic,HK,3.0
2020-03-26,Organic,BS,1.0
2020-04-16,Paid,FI,23.0
2020-03-25,Paid,SG,1.0
2020-04-03,Organic,SV,5.0
2020-04-23,Paid,NO,3.0
2020-04-02,Paid,PH,21.0
2020-03-30,Organic,TT,1.0
2020-03-23,Paid,KW,1.0
2020-04-12,Organic,JP,33.0
2020-03-20,Paid,NL,2.0
2020-03-20,Organic,TR,110.0
2020-04-07,Paid,IN,1.0
2020-05-17,Paid,AL,13.0
2020-04-13,Paid,KR,36.0
2020-04-02,Paid,CZ,57.0
2020-04-26,Organic,FR,54.0
2020-04-30,Paid,SK,1.0
2020-05-10,Organic,CL,9.0
2020-04-10,Organic,IT,42.0
2020-04-24,Organic,RO,15.0
2020-04-04,Organic,IR,48.0
2020-05-05,Organic,LK,3.0
2020-04-17,Paid,IR,1.0
2020-05-11,Paid,FR,17.0
2020-03-19,Organic,TJ,12.0
2020-03-24,Paid,IT,20.0
2020-05-06,Paid,AR,224.0
2020-05-09,Paid,RO,5.0
2020-04-05,Paid,DK,2.0
2020-04-20,Organic,JO,12.0
2020-05-12,Paid,AT,4.0
2020-03-26,Organic,LT,2.0
2020-03-21,Organic,CU,9.0
2020-03-26,Paid,JP,3.0
2020-05-13,Organic,CR,1.0
2020-04-17,Organic,IL,11.0
2020-04-17,Paid,SR,2.0
2020-04-12,Organic,GE,33.0
2020-04-19,Organic,SY,14.0
2020-03-24,Paid,GR,1.0
2020-04-06,Organic,SX,1.0
2020-04-23,Organic,GB,15.0
2020-05-11,Paid,PL,83.0
2020-04-04,Paid,US,7.0
2020-05-17,Paid,LY,36.0
2020-05-09,Paid,SA,4.0
2020-04-26,Organic,KG,7.0
2020-05-14,Paid,PL,72.0
2020-04-10,Paid,BE,20.0
2020-05-10,Paid,TG,1.0
2020-04-03,Paid,US,84.0
2020-04-24,Organic,SA,14.0
2020-05-10,Organic,BB,2.0
2020-05-16,Organic,BD,71.0
2020-03-19,Paid,CA,9.0
2020-05-05,Organic,ME,3.0
2020-04-30,Organic,SG,4.0
2020-03-23,Organic,MD,17.0
2020-03-24,Organic,BE,8.0
2020-04-07,Paid,UK,10.0
2020-05-12,Paid,LA,2.0
2020-04-29,Paid,KH,1.0
2020-04-08,Paid,UK,42.0
2020-03-30,Organic,UZ,102.0
2020-04-22,Organic,PE,4.0
2020-04-11,Paid,BR,1.0
2020-05-08,Organic,AF,6.0
2020-05-13,Organic,NG,2.0
2020-03-25,Organic,SG,2.0
2020-04-24,Paid,CA,1.0
2020-04-10,Organic,BD,12.0
2020-04-23,Paid,HK,2.0
2020-04-30,Paid,CG,14.0
2020-03-19,Organic,SA,10.0
2020-03-20,Paid,VN,4.0
2020-04-30,Organic,BE,15.0
2020-04-20,Organic,MD,13.0
2020-05-03,Paid,UK,55.0
2020-05-02,Paid,GE,2.0
2020-04-17,Organic,NG,1.0
2020-04-02,Organic,AF,2.0
2020-04-29,Organic,UZ,106.0
2020-05-06,Paid,UK,22.0
2020-04-01,Paid,AE,1.0
2020-03-20,Organic,SY,20.0
2020-05-18,Organic,GE,4.0
2020-04-13,Paid,LY,7.0
2020-05-10,Paid,US,1.0
2020-05-14,Paid,UZ,1.0
2020-04-09,Paid,HR,26.0
2020-04-27,Paid,SI,1.0
2020-03-29,Organic,KG,6.0
2020-05-08,Paid,NO,6.0
2020-05-15,Paid,EC,13.0
2020-05-07,Paid,US,47.0
2020-05-16,Paid,BE,3.0
2020-04-16,Paid,PL,165.0
2020-04-04,Paid,IS,3.0
2020-04-15,Paid,FR,4.0
2020-04-24,Organic,TJ,1.0
2020-04-27,Paid,AU,11.0
2020-04-14,Paid,AT,78.0
2020-03-23,Organic,JO,3.0
2020-04-05,Paid,RO,11.0
2020-04-30,Paid,IT,12.0
2020-03-26,Organic,FJ,1.0
2020-05-14,Paid,HN,8.0
2020-05-02,Paid,JP,2.0
2020-04-18,Organic,CU,1.0
2020-05-02,Organic,LT,9.0
2020-05-13,Paid,SR,2.0
2020-03-20,Organic,RW,1.0
2020-04-12,Organic,LU,1.0
2020-05-13,Organic,IL,8.0
2020-04-17,Organic,CR,2.0
2020-04-19,Organic,TR,34.0
2020-05-01,Paid,AM,60.0
2020-04-19,Paid,NL,4.0
2020-05-18,Organic,JP,21.0
2020-05-08,Paid,PH,24.0
2020-05-17,Paid,KR,60.0
2020-04-23,Paid,ZW,1.0
2020-03-24,Paid,SK,55.0
2020-03-29,Organic,FR,47.0
2020-05-08,Paid,CZ,1.0
2020-04-09,Organic,LK,2.0
2020-04-24,Paid,BO,3.0
2020-04-27,Paid,MN,2.0
2020-05-10,Organic,IR,36.0
2020-03-19,Organic,RO,34.0
2020-04-23,Paid,IE,5.0
2020-05-16,Organic,IT,38.0
2020-04-04,Organic,CL,14.0
2020-03-24,Paid,MM,1.0
2020-04-20,Paid,TH,1.0
2020-05-15,Organic,PT,1.0
2020-04-26,Paid,TN,8.0
2020-03-30,Paid,UZ,42.0
2020-05-09,Organic,PR,1.0
2020-03-27,Paid,BE,1.0
2020-04-08,Organic,UK,40.0
2020-04-20,Paid,HR,2.0
2020-04-26,Organic,NP,3.0
2020-03-19,Organic,PS,10.0
2020-05-16,Organic,KH,5.0
2020-04-23,Paid,SA,1.0
2020-05-11,Organic,DO,1.0
2020-04-15,Paid,HU,12.0
2020-04-12,Organic,BR,133.0
2020-04-29,Paid,LV,75.0
2020-04-19,Organic,VN,42.0
2020-04-29,Paid,PL,67.0
2020-05-07,Organic,SV,2.0
2020-04-28,Organic,MT,1.0
2020-05-17,Paid,IN,85.0
2020-04-18,Organic,MR,1.0
2020-04-03,Organic,US,152.0
2020-03-21,Organic,KW,2.0
2020-05-14,Organic,PL,71.0
2020-04-02,Organic,NO,4.0
2020-04-02,Paid,HK,2.0
2020-03-20,Organic,PK,40.0
2020-04-12,Paid,TW,22.0
2020-04-12,Organic,NI,3.0
2020-03-22,Organic,SO,4.0
2020-03-22,Paid,IQ,1.0
2020-04-10,Organic,MM,30.0
2020-04-27,Paid,CI,1.0
2020-04-04,Organic,MK,1.0
2020-04-21,Paid,CO,2.0
2020-03-22,Paid,UK,4.0
2020-04-15,Organic,BJ,1.0
2020-05-05,Organic,HR,5.0
2020-03-28,Organic,SI,1.0
2020-03-24,Organic,GR,7.0
2020-04-08,Paid,CN,1.0
2020-03-29,Organic,HU,9.0
2020-04-14,Paid,CH,81.0
2020-03-18,Organic,GT,6.0
2020-04-11,Paid,MA,1.0
2020-04-30,Organic,LB,10.0
2020-04-27,Paid,BG,3.0
2020-05-11,Paid,SD,1.0
2020-03-26,Paid,BE,3.0
2020-04-21,Paid,BA,3.0
2020-03-26,Paid,LT,4.0
2020-04-15,Organic,CD,1.0
2020-04-17,Paid,AR,1.0
2020-04-02,Paid,IE,11.0
2020-05-04,Paid,KZ,14.0
2020-04-23,Paid,ID,1.0
2020-05-13,Paid,EC,1.0
2020-04-04,Paid,IR,2.0
2020-05-10,Paid,BD,1.0
2020-04-23,Paid,YE,3.0
2020-05-04,Paid,GA,1.0
2020-04-10,Paid,IT,5.0
2020-04-11,Paid,JP,68.0
2020-04-22,Paid,BY,959.0
2020-05-08,Organic,ID,60.0
2020-03-23,Paid,TR,1.0
2020-04-29,Paid,MX,58.0
2020-04-02,Organic,CZ,21.0
2020-04-26,Paid,FR,25.0
2020-04-17,Paid,VE,42.0
2020-05-05,Organic,EG,24.0
2020-04-21,Paid,NZ,2.0
2020-04-03,Paid,IR,3.0
2020-04-15,Paid,UA,457.0
2020-04-13,Paid,IT,25.0
2020-03-20,Paid,TR,1.0
2020-05-06,Paid,DE,88.0
2020-04-12,Paid,JP,2.0
2020-04-29,Paid,FR,7.0
2020-03-21,Paid,CN,1.0
2020-05-17,Paid,KH,26.0
2020-05-14,Paid,DO,11.0
2020-04-01,Paid,CH,1.0
2020-04-30,Paid,QA,7.0
2020-05-13,Paid,DZ,2.0
2020-04-19,Organic,TH,47.0
2020-05-18,Paid,PT,2.0
2020-04-07,Paid,UK,58.0
2020-04-29,Organic,TN,7.0
2020-03-25,Organic,RS,15.0
2020-05-10,Paid,SV,4.0
2020-05-11,Organic,FI,7.0
2020-03-25,Paid,TW,18.0
2020-05-16,Organic,IN,77.0
2020-03-19,Organic,RU,3317.0
2020-04-11,Paid,BR,362.0
2020-04-26,Organic,LV,4.0
2020-04-20,Paid,VN,299.0
2020-04-25,Paid,ES,44.0
2020-04-05,Paid,NO,19.0
2020-04-26,Paid,FI,6.0
2020-04-11,Organic,TW,3.0
2020-04-05,Paid,RU,850.0
2020-03-24,Organic,ET,1.0
2020-04-04,Paid,US,156.0
2020-03-21,Paid,NL,1.0
2020-04-04,Organic,OM,2.0
2020-05-10,Organic,ES,8.0
2020-05-11,Paid,PL,161.0
2020-04-07,Organic,CN,55.0
2020-03-27,Paid,GR,1.0
2020-03-23,Paid,IQ,1.0
2020-04-17,Organic,CH,8.0
2020-05-14,Paid,HT,1.0
2020-04-28,Organic,CI,2.0
2020-03-21,Organic,IQ,66.0
2020-05-04,Paid,HR,1.0
2020-04-18,Organic,CO,3.0
2020-04-28,Organic,BG,10.0
2020-04-18,Paid,DE,62.0
2020-05-14,Organic,SD,16.0
2020-04-18,Organic,BA,1.0
2020-03-20,Organic,SC,1.0
2020-03-30,Paid,UA,202.0
2020-05-08,Organic,GY,3.0
